location,Year,Month,DSPS,surveyor_code,SURVEY_NUM,TAG_CNT,TAG_NUM,TAG_SURVEY_PERSDIVE
WELC,2017,2,1,39,50,1,102,
WELC,2017,2,1,39,50,1,102,
WELC,2017,2,1,39,50,0,102,
WELC,2017,2,1,39,50,0,102,
WELC,2017,2,1,39,50,2,102,
WELC,2017,2,1,39,50,0,102,
WELC,2017,2,1,39,50,0,102,
WELC,2017,2,1,39,50,0,102,
WELC,2017,2,1,37,50,0,102,
WELC,2017,2,1,37,50,1,102,
WELC,2017,2,1,37,50,1,102,
WELC,2017,2,1,37,50,0,102,
WELC,2017,2,1,37,50,2,102,
WELC,2017,2,1,37,50,1,102,
WELC,2017,2,1,37,50,1,102,
WELC,2017,2,1,37,50,0,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,1,102,
WELC,2017,2,1,3,50,1,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,3,102,
WELC,2017,2,1,3,50,2,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,1,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,1,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,3,50,1,102,
WELC,2017,2,1,3,50,0,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,2,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,2,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,2,102,
WELC,2017,2,1,1,50,1,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,1,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,0,102,
WELC,2017,2,1,1,50,1,102,
WELC,2017,2,2,10,50,0,102,
WELC,2017,2,2,10,50,0,102,
WELC,2017,2,2,10,32,0,102,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,1,50,0,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,1,50,2,93,
WELC,2016,2,-1,1,50,2,93,
WELC,2016,2,-1,1,50,1,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,2,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,2,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,5,50,0,93,
WELC,2016,2,-1,5,50,0,93,
WELC,2016,2,-1,5,50,1,93,
WELC,2016,2,-1,5,50,1,93,
WELC,2016,2,-1,5,50,1,93,
WELC,2016,2,-1,5,50,2,93,
WELC,2016,2,-1,5,50,1,93,
WELC,2016,2,-1,5,50,0,93,
WELC,2016,2,-1,27,50,2,93,
WELC,2016,2,-1,27,50,0,93,
WELC,2016,2,-1,27,50,1,93,
WELC,2016,2,-1,27,50,3,93,
WELC,2016,2,-1,27,50,1,93,
WELC,2016,2,-1,27,50,0,93,
WELC,2016,2,-1,27,50,1,93,
WELC,2016,2,-1,27,50,0,93,
WELC,2016,2,-1,27,50,0,93,
WELC,2016,2,-1,27,50,1,93,
WELC,2016,2,-1,27,50,0,93,
WELC,2016,2,-1,33,50,0,93,
WELC,2016,2,-1,33,50,0,93,
WELC,2016,2,-1,33,50,0,93,
WELC,2016,2,-1,33,50,0,93,
WELC,2016,2,-1,33,50,0,93,
WELC,2016,2,-1,33,50,0,93,
WELC,2016,2,-1,33,50,0,93,
WELC,2016,2,-1,33,50,1,93,
WELC,2016,2,-1,33,50,3,93,
WELC,2016,2,-1,33,50,0,93,
WELC,2016,2,-1,33,50,0,93,
WELC,2016,2,-1,32,50,3,93,
WELC,2016,2,-1,32,50,2,93,
WELC,2016,2,-1,32,50,4,93,
WELC,2016,2,-1,32,50,3,93,
WELC,2016,2,-1,32,50,2,93,
WELC,2016,2,-1,32,50,2,93,
WELC,2016,2,-1,32,50,3,93,
WELC,2016,2,-1,32,50,2,93,
WELC,2016,2,-1,32,50,2,93,
WELC,2016,2,-1,32,50,1,93,
WELC,2016,2,-1,32,50,5,93,
WELC,2016,2,-1,32,50,4,93,
WELC,2016,2,-1,32,50,4,93,
WELC,2016,2,-1,32,50,1,93,
WELC,2016,2,-1,32,50,5,93,
WELC,2016,2,-1,32,50,3,93,
WELC,2016,2,-1,32,50,1,93,
WELC,2016,2,-1,32,50,2,93,
WELC,2016,2,-1,32,50,3,93,
WELC,2016,2,-1,32,50,4,93,
WELC,2016,2,-1,5,50,0,93,
WELC,2016,2,-1,5,50,0,93,
WELC,2016,2,-1,5,50,0,93,
WELC,2016,2,-1,5,50,0,93,
WELC,2016,2,-1,5,50,0,93,
WELC,2016,2,-1,5,50,0,93,
WELC,2016,2,-1,10,50,2,93,
WELC,2016,2,-1,10,50,2,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,2,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,2,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,2,93,
WELC,2016,2,-1,10,50,1,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,10,50,0,93,
WELC,2016,2,-1,34,50,0,93,
WELC,2016,2,-1,34,50,1,93,
WELC,2016,2,-1,34,50,1,93,
WELC,2016,2,-1,34,50,0,93,
WELC,2016,2,-1,34,50,2,93,
WELC,2016,2,-1,34,50,0,93,
WELC,2016,2,-1,34,50,1,93,
WELC,2016,2,-1,34,50,2,93,
WELC,2016,2,-1,34,50,0,93,
WELC,2016,2,-1,34,50,1,93,
WELC,2016,2,-1,34,50,1,93,
WELC,2016,2,-1,34,50,2,93,
WELC,2016,2,-1,34,50,0,93,
WELC,2016,2,-1,34,50,2,93,
WELC,2016,2,-1,34,50,1,93,
WELC,2016,2,-1,34,50,0,93,
WELC,2016,2,-1,34,50,1,93,
WELC,2016,2,-1,34,50,1,93,
WELC,2016,2,-1,34,50,0,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,0,93,
WELC,2016,2,-1,26,50,0,93,
WELC,2016,2,-1,26,50,2,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,3,93,
WELC,2016,2,-1,26,50,2,93,
WELC,2016,2,-1,26,50,2,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,0,93,
WELC,2016,2,-1,26,50,2,93,
WELC,2016,2,-1,26,50,2,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,0,93,
WELC,2016,2,-1,26,50,0,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,2,93,
WELC,2016,2,-1,26,50,3,93,
WELC,2016,2,-1,26,50,1,93,
WELC,2016,2,-1,26,50,0,93,
WELC,2016,2,-1,26,50,3,93,
WELC,2016,2,-1,26,50,2,93,
WELC,2016,2,-1,26,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,1,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,28,50,2,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,28,50,2,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,28,50,2,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,28,50,0,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,1,93,
WELC,2016,2,0,1,50,1,93,
WELC,2016,2,0,1,50,1,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,1,93,
WELC,2016,2,0,1,50,1,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,34,50,1,93,
WELC,2016,2,0,34,50,0,93,
WELC,2016,2,0,34,50,0,93,
WELC,2016,2,0,34,50,1,93,
WELC,2016,2,0,34,50,1,93,
WELC,2016,2,0,34,50,1,93,
WELC,2016,2,0,34,50,2,93,
WELC,2016,2,0,34,50,0,93,
WELC,2016,2,0,34,50,2,93,
WELC,2016,2,0,34,50,0,93,
WELC,2016,2,0,34,50,1,93,
WELC,2016,2,0,34,50,0,93,
WELC,2016,2,0,27,50,0,93,
WELC,2016,2,0,27,50,1,93,
WELC,2016,2,0,27,50,0,93,
WELC,2016,2,0,27,50,0,93,
WELC,2016,2,0,27,50,0,93,
WELC,2016,2,0,26,50,1,93,
WELC,2016,2,0,26,50,1,93,
WELC,2016,2,0,26,50,2,93,
WELC,2016,2,0,26,50,1,93,
WELC,2016,2,0,26,50,1,93,
WELC,2016,2,0,26,50,0,93,
WELC,2016,2,0,26,50,1,93,
WELC,2016,2,0,26,50,0,93,
WELC,2016,2,0,26,50,2,93,
WELC,2016,2,0,26,50,1,93,
WELC,2016,2,0,26,50,0,93,
WELC,2016,2,0,26,50,1,93,
WELC,2016,2,0,26,50,1,93,
WELC,2016,2,0,26,50,3,93,
WELC,2016,2,0,26,50,0,93,
WELC,2016,2,0,26,50,0,93,
WELC,2016,2,0,26,50,0,93,
WELC,2016,2,0,26,50,0,93,
WELC,2016,2,0,26,50,0,93,
WELC,2016,2,0,26,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,31,50,1,93,
WELC,2016,2,0,31,50,2,93,
WELC,2016,2,0,31,50,1,93,
WELC,2016,2,0,31,50,2,93,
WELC,2016,2,0,31,50,2,93,
WELC,2016,2,0,31,50,1,93,
WELC,2016,2,0,31,50,0,93,
WELC,2016,2,0,31,50,0,93,
WELC,2016,2,0,31,50,2,93,
WELC,2016,2,0,31,50,1,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,1,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,1,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,1,93,
WELC,2016,2,0,1,50,2,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,2,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,1,50,0,93,
WELC,2016,2,0,10,50,1,93,
WELC,2016,2,0,10,50,1,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,1,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,2,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,10,50,2,93,
WELC,2016,2,0,10,50,2,93,
WELC,2016,2,0,10,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,0,33,50,0,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,1,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,1,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,3,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,1,93,
WELC,2016,2,1,5,50,1,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,1,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,1,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,1,93,
WELC,2016,2,1,1,50,2,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,2,93,
WELC,2016,2,1,1,50,1,93,
WELC,2016,2,1,1,50,1,93,
WELC,2016,2,1,1,50,1,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,1,93,
WELC,2016,2,1,1,50,1,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,1,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,1,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,1,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,1,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,2,93,
WELC,2016,2,1,10,50,3,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,1,93,
WELC,2016,2,1,10,44,1,93,
WELC,2016,2,1,30,50,0,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,2,93,
WELC,2016,2,1,30,50,0,93,
WELC,2016,2,1,30,50,0,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,2,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,0,93,
WELC,2016,2,1,30,50,0,93,
WELC,2016,2,1,30,50,0,93,
WELC,2016,2,1,30,50,0,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,2,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,0,93,
WELC,2016,2,1,30,50,0,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,30,50,1,93,
WELC,2016,2,1,29,50,1,93,
WELC,2016,2,1,29,50,0,93,
WELC,2016,2,1,29,50,1,93,
WELC,2016,2,1,29,50,0,93,
WELC,2016,2,1,29,50,1,93,
WELC,2016,2,1,29,50,0,93,
WELC,2016,2,1,29,50,1,93,
WELC,2016,2,1,29,50,0,93,
WELC,2016,2,1,29,50,2,93,
WELC,2016,2,1,29,50,0,93,
WELC,2016,2,1,29,50,2,93,
WELC,2016,2,1,27,50,1,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,1,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,27,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,1,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,1,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,1,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,1,93,
WELC,2016,2,1,10,50,1,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,10,50,0,93,
WELC,2016,2,1,5,50,1,93,
WELC,2016,2,1,5,50,1,93,
WELC,2016,2,1,5,50,1,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,2,93,
WELC,2016,2,1,5,50,2,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,0,93,
WELC,2016,2,1,5,50,0,93,
WELC,2015,2,-1,3,50,0,107,
WELC,2015,2,-1,3,50,0,107,
WELC,2015,2,-1,3,50,0,107,
WELC,2015,2,-1,10,50,2,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,10,50,1,107,
WELC,2015,2,-1,10,50,1,107,
WELC,2015,2,-1,10,50,1,107,
WELC,2015,2,-1,10,50,1,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,10,50,2,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,10,50,1,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,10,50,2,107,
WELC,2015,2,-1,10,50,2,107,
WELC,2015,2,-1,10,50,1,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,10,50,1,107,
WELC,2015,2,-1,10,50,1,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,10,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,1,107,
WELC,2015,2,-1,13,50,1,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,2,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,1,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,1,107,
WELC,2015,2,-1,13,50,1,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,13,50,0,107,
WELC,2015,2,-1,5,50,0,107,
WELC,2015,2,-1,5,50,0,107,
WELC,2015,2,-1,5,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,2,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,1,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,13,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,1,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,2,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,5,50,0,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,2,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,3,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,2,107,
WELC-N,2015,2,0,10,50,3,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,2,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,10,50,1,107,
WELC-N,2015,2,0,10,50,2,107,
WELC-N,2015,2,0,10,50,0,107,
WELC-N,2015,2,0,25,50,0,107,
WELC-N,2015,2,0,25,50,1,107,
WELC-N,2015,2,0,25,50,0,107,
WELC-N,2015,2,0,25,50,0,107,
WELC-N,2015,2,0,25,50,1,107,
WELC-N,2015,2,0,25,50,2,107,
WELC-N,2015,2,0,25,50,1,107,
WELC-N,2015,2,0,25,50,0,107,
WELC-N,2015,2,0,25,50,1,107,
WELC-N,2015,2,0,25,50,0,107,
WELC-N,2015,2,0,24,50,2,107,
